Tweet,Date,User,Location,Source
RT @nilikm: One more time for @fordnation and those at the back: OUR PATIENTS WANT THEIR KIDS TO GET #CovidVaccine FROM THEIR PRIMARY CARE…,2021-11-22 01:09:53+00:00,TanyaComrie2,Canada,Twitter for iPhone
"RT @SAHealth: Mobile COVID-19 vaccination clinics are available across South Australia.

You can have your first or second dose at a mobile…",2021-11-22 01:10:23+00:00,SAcommunity,Adelaide SA,Twitter for Android
"#AnotherCoincidence
#Covid_19 #COVID19 
#CovidVaccine
https://t.co/jHRxphndCR",2021-11-22 01:11:17+00:00,alumilynn,United States,Twitter for Android
RT @nilikm: One more time for @fordnation and those at the back: OUR PATIENTS WANT THEIR KIDS TO GET #CovidVaccine FROM THEIR PRIMARY CARE…,2021-11-22 01:11:34+00:00,ECraighenC,Canada,Twitter for iPad
"RT @ModeLydian: When a stranger injects an unknown substance everyone panics, but when the government does it, they accept it without compl…",2021-11-22 01:12:07+00:00,Mariam53060248,Peace ,Twitter Web App
"RT @alumilynn: #AnotherCoincidence
#Covid_19 #COVID19 
#CovidVaccine
https://t.co/jHRxphndCR",2021-11-22 01:12:23+00:00,FM_NoAlgos,,TweetDeck
@DiabolicalGenie @TheBegonis @ChuckCallesto @jamadrop You are quite stubborn. “…but not for young adults and some p… https://t.co/dUqoxLqYPD,2021-11-22 01:12:25+00:00,ClubFunSoccer,USA,Twitter for iPhone
"RT @alumilynn: #AnotherCoincidence
#Covid_19 #COVID19 
#CovidVaccine
https://t.co/jHRxphndCR",2021-11-22 01:14:47+00:00,lisalovestravel,"Chicago, IL",Twitter Web App
"NOV 22
Free 5 &amp; up #COVID19 vax clinics at @pgcps schools:

Bowie HS, #Bowie
4pm - 8pm

Flowers HS, #Springdale
5pm… https://t.co/q2z7p5iiQX",2021-11-22 01:15:02+00:00,PGCHealth,Prince George's County MD,Hootsuite Inc.
RT @nilikm: One more time for @fordnation and those at the back: OUR PATIENTS WANT THEIR KIDS TO GET #CovidVaccine FROM THEIR PRIMARY CARE…,2021-11-22 01:15:11+00:00,melo_ello_,,Twitter for Android
"RT @PGCHealth: NOV 22
Free 5 &amp; up #COVID19 vax clinics at @pgcps schools:

Bowie HS, #Bowie
4pm - 8pm

Flowers HS, #Springdale
5pm  - 8pm…",2021-11-22 01:15:53+00:00,riccimike,"Maryland, USA",Twitter for iPad
#genocide #covid19 #vaccine,2021-11-22 01:16:36+00:00,SteveJohnMyring,United Kingdom,Twitter for Android
@Rob_Shenanigans @SportsBoyTony trade him to #nyjets. they have that number 1 pick all but locked up &amp; you can have… https://t.co/4r2b9Onrds,2021-11-22 01:17:40+00:00,CaptainTeag,"Queens, NY",TweetDeck
"RT @TwitPollNL: In #Oostenrijk is de #lockdown voor #ongevaccineerden begonnen: https://t.co/e1AAtk7dwC

Gaat het in #Nederland ook zover k…",2021-11-22 01:18:03+00:00,TwitPollNL,Benelux,TwitPollNL
Our frontline workers of @GovtofGoa doing an excellent work of checkin passengers arriving by @KonkanRailway at… https://t.co/SbBCkReKRE,2021-11-22 01:18:16+00:00,sidkuks,,Twitter for iPhone
"RT @bendynaa: Pfizer hid the number of Deaths in #CovidVaccine  clinical trials, the actual number was 21 deaths, which was 6 more than the…",2021-11-22 01:18:24+00:00,MegaMAGA_Mat,"Absolute, Bedlam",Twitter for Android
RT @PeterDernbach: Yeah! Today Taiwan passed 75% of our population having received the first dose of the vaccines and almost 39% receiving…,2021-11-22 01:19:32+00:00,manojgjha,Mumbai,Twitter for Android
RT @VigilantFox: Molecular Biologist Dr. Christina Parks reviews the efficacy data of the #COVID19 vaccine trials and reveals the #CovidVac…,2021-11-22 01:19:42+00:00,VermisLiber,"Burnaby, British Columbia",Twitter for iPhone
"RT @nnbagdasarian: Michigan’s #COVID19 numbers are extremely concerning, and we are seeing increases in other respiratory viruses. Please M…",2021-11-22 01:21:07+00:00,paulalantz,"Ann Arbor, Michigan",Twitter Web App
"RT @VRValicento: After my booster shot, I had a small headache, no fatigue, or injection site pain. This morning, I have a sore arm and a l…",2021-11-22 01:21:21+00:00,lis_animal,,Twitter Web App
RT @DrWallBolton: Hooray! This should save us a fair bit of time explaining why not in #vaccine clinics ! #nhsapp #covidpassports #covidvac…,2021-11-22 01:21:58+00:00,watchmaker101,"England, United Kingdom",Twitter for Android
"RT @NHSEngland: 'I am proud to say I am vaccinated.'
 
15-year-olds Luana and Melissa had their COVID-19 vaccine. The vaccine is the best w…",2021-11-22 01:22:00+00:00,Dream13Gemini,"Alberta, Canada",Twitter for iPhone
"RT @nnbagdasarian: Michigan’s #COVID19 numbers are extremely concerning, and we are seeing increases in other respiratory viruses. Please M…",2021-11-22 01:22:05+00:00,coffeepenia,Anishnaabe lands,Twitter for iPhone
RT @nilikm: One more time for @fordnation and those at the back: OUR PATIENTS WANT THEIR KIDS TO GET #CovidVaccine FROM THEIR PRIMARY CARE…,2021-11-22 01:22:26+00:00,carolyn62682823,Canada,Twitter for iPad
"RT @nnbagdasarian: Michigan’s #COVID19 numbers are extremely concerning, and we are seeing increases in other respiratory viruses. Please M…",2021-11-22 01:22:48+00:00,raepritch,"Michigan, USA",Twitter for iPhone
"RT @alumilynn: #AnotherCoincidence
#Covid_19 #COVID19 
#CovidVaccine
https://t.co/jHRxphndCR",2021-11-22 01:23:16+00:00,ChocoCaramel123,,Twitter for iPhone
RT @CancerAustralia: What does the #COVIDvaccine mean for people affected by cancer? Find out more of @CancerAustralia’s information about…,2021-11-22 01:23:35+00:00,UnCappingAgate,Here and There,Twitter Web App
"RT @DrJohnB2: A 17-year old boy
- 1 day after the #CovidVaccine (Pfizer-BioNTech): severe stabbing chest pain &amp; fever 
⇒ Myocarditis
https:…",2021-11-22 01:25:44+00:00,AsilTrk49578822,,Twitter for Android
RT @MarieW95157300: #StoptheShots! Children don't need #Heartattack meds in their #CovidVaccine if it is #SafeAndEffective! https://t.co/9t…,2021-11-22 01:25:52+00:00,MarieW95157300,,Twitter Web App
RT @nilikm: One more time for @fordnation and those at the back: OUR PATIENTS WANT THEIR KIDS TO GET #CovidVaccine FROM THEIR PRIMARY CARE…,2021-11-22 01:26:05+00:00,JuliaSwedak,,Twitter for Android
"2076... Will Pfizer also wait until 2076 to make profits on #CovidVaccine? Will FDA also support it?
https://t.co/77KazLOcMn",2021-11-22 01:26:45+00:00,DrLiMengYAN1H,,Twitter Web App
RT @sidkuks: Our frontline workers of @GovtofGoa doing an excellent work of checkin passengers arriving by @KonkanRailway at #Karmali stati…,2021-11-22 01:27:22+00:00,twitvinay,India,Twitter for Android
3rd dose done! ✅ #COVID19 #CovidVaccine,2021-11-22 01:28:39+00:00,DeLion_90,My Skin,Twitter for iPhone
"RT @DrJohnB2: A 29-year old male
- 2 days after the #CovidVaccine (Moderna): severe chest tightness, dyspnea &amp; retrosternal pain radiating…",2021-11-22 01:28:58+00:00,AsilTrk49578822,,Twitter for Android
RT @nilikm: One more time for @fordnation and those at the back: OUR PATIENTS WANT THEIR KIDS TO GET #CovidVaccine FROM THEIR PRIMARY CARE…,2021-11-22 01:29:04+00:00,psychoshirl,,Twitter Web App
"RT @DrJohnB2: A 29-year old male
- 2 days after the #CovidVaccine (Moderna): severe chest tightness, dyspnea &amp; retrosternal pain radiating…",2021-11-22 01:29:07+00:00,AsilTrk49578822,,Twitter for Android
"RT @ArielTroster: My kid has extreme needle anxiety and I would prefer for our family doctor to vaccinate her. @fordnation and @VeraEtches,…",2021-11-22 01:29:45+00:00,dinsmore_joyce,,Twitter for iPad
"18-44 #RURAL #Bengaluru #CovidVaccine Availability for 22/11 at 07:00AM
FREE Slots 
#COVISHIELD - Dose1:50, Dose2:1… https://t.co/WlCe5fMT90",2021-11-22 01:30:04+00:00,vaxblr,"Bengaluru, India",VaxBlr
"RT @TwitPollNL: In #Oostenrijk is de #lockdown voor #ongevaccineerden begonnen: https://t.co/e1AAtk7dwC

Gaat het in #Nederland ook zover k…",2021-11-22 01:30:04+00:00,TwitPollNL,Benelux,TwitPollNL
"RT @DrJohnB2: A woman in her 50s
- 27 days after the 1st dose of the #Covidvaccine (AstraZeneca): headache, left-sided hemiparesis, collaps…",2021-11-22 01:30:11+00:00,AsilTrk49578822,,Twitter for Android
"18-44 #URBAN #Bengaluru #CovidVaccine Availability for 22/11 at 07:00AM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose… https://t.co/hGBQWavw6F",2021-11-22 01:30:14+00:00,vaxblr,"Bengaluru, India",VaxBlr
"18-44 #BBMP #Bengaluru #CovidVaccine Availability for 22/11 at 07:00AM
FREE Slots 
#COVISHIELD - Dose1:1685, Dose2:… https://t.co/KaWwhx37Er",2021-11-22 01:30:25+00:00,vaxblr,"Bengaluru, India",VaxBlr
RT @suzuki_takaya: この1回目接種でmRNAワクチンアナフィラキシーであったけれども2回目何ともなかったというのは英語圏では割と聞く話なので、1回目アナフィラキシーは生物学的には必ずしも禁忌ではない。日本の添付文書では1回目アナフィラキシーの人は以後接種しない…,2021-11-22 01:32:44+00:00,kayon78313476,,Twitter for Android
RT @nilikm: @ctvottawa Ottawa kids and their parents will be relieved to get #CovidVaccine starting this week. Part of a multi-layered appr…,2021-11-22 01:33:02+00:00,Venilia13,"Ontario, Canada",Twitter for iPhone
"RT @nnbagdasarian: Michigan’s #COVID19 numbers are extremely concerning, and we are seeing increases in other respiratory viruses. Please M…",2021-11-22 01:34:18+00:00,MartinEpi,"Ann Arbor, MI",Twitter for iPhone
patiently waiting…#CovidVaccine,2021-11-22 01:37:48+00:00,iamclaradiant,caloocan city,Twitter for iPhone
RT @CAMHnews: Attention parents &amp; caregivers of children between 5-11 years old: Join us this Tuesday for a panel on COVID-19 vaccines for…,2021-11-22 01:38:55+00:00,J_Sylvester23,"Ottawa, Ontario",Twitter for iPhone
"392 CVS locations show #CovidVaccine slots in CA:
Adelanto
Agoura Hills
Alameda
Alamo
Albany
Alhambra
Aliso Viejo
A… https://t.co/q1CYvktzfY",2021-11-22 01:39:26+00:00,VaccineCa,,Vaccine Finder CA
These two worked together + with me over FaceTime to fill out the #CovidVaccine questionnaire for Patrick’s… https://t.co/roKd1UJw00,2021-11-22 01:39:32+00:00,inclusionchick,"Davis, CA",Twitter for iPhone
RT @nilikm: One more time for @fordnation and those at the back: OUR PATIENTS WANT THEIR KIDS TO GET #CovidVaccine FROM THEIR PRIMARY CARE…,2021-11-22 01:40:59+00:00,sixeast,Six Nations of The Grand River,Twitter for iPhone
"RT @aajtak: भारत की 18+ आबादी का 81.1% कम से कम एक डोज ले चुका है और 18+ आबादी का 42.3% पूरी तरह वैक्सीनेटेड हो चुका है।
#DIU #Vaccination…",2021-11-22 01:41:41+00:00,UzmaAns62456825,India,Twitter for Android
RT @nilikm: One more time for @fordnation and those at the back: OUR PATIENTS WANT THEIR KIDS TO GET #CovidVaccine FROM THEIR PRIMARY CARE…,2021-11-22 01:42:39+00:00,SWONPete,"Point Edward, Ontario",Twitter for Android
"@ABC ""Get the vaccine or feel the wrath of Delta"". From the cover version of the Beatles song Helter Skelter,… https://t.co/elOAdRQZtV",2021-11-22 01:43:03+00:00,_pamela_davis,"Jupiter, FL",Twitter Web App
"RT @NHSEngland: 'I am proud to say I am vaccinated.'
 
15-year-olds Luana and Melissa had their COVID-19 vaccine. The vaccine is the best w…",2021-11-22 01:43:12+00:00,ActAsOneBDC,Bradford District and Craven,Twitter for Android
RT @AntonyRobart: Whatever one’s perspective is- an insightful thread to read straight from the recommendations from our country’s vaccine…,2021-11-22 01:43:12+00:00,jer0319,"Alberta, Canada",Twitter for iPhone
"RT @PGCHealth: NOV 22
Free 5 &amp; up #COVID19 vax clinics at @pgcps schools:

Bowie HS, #Bowie
4pm - 8pm

Flowers HS, #Springdale
5pm  - 8pm…",2021-11-22 01:43:14+00:00,CBonkosky,Inside the Beltway ,Twitter Web App
"@GeneforTexas ""Get the vaccine or feel the wrath of Delta"". From the cover version of the Beatles song Helter Skelt… https://t.co/ohcmqWmQ3L",2021-11-22 01:43:17+00:00,_pamela_davis,"Jupiter, FL",Twitter Web App
"@NHSMillion ""Get the vaccine or feel the wrath of Delta"". From the cover version of the Beatles song Helter Skelter… https://t.co/I1iIMrRSTM",2021-11-22 01:43:36+00:00,_pamela_davis,"Jupiter, FL",Twitter Web App
"@DrEricDing ""Get the vaccine or feel the wrath of Delta"". From the cover version of the Beatles song Helter Skelter… https://t.co/aXQgDZ5jRU",2021-11-22 01:44:00+00:00,_pamela_davis,"Jupiter, FL",Twitter Web App
"@Laurie_Garrett ""Get the vaccine or feel the wrath of Delta"". From the cover version of the Beatles song Helter Ske… https://t.co/FXG5pUqmjD",2021-11-22 01:44:40+00:00,_pamela_davis,"Jupiter, FL",Twitter Web App
"@SharkawyMD ""Get the vaccine or feel the wrath of Delta"". From the cover version of the Beatles song Helter Skelter… https://t.co/vqHvVHQlGK",2021-11-22 01:44:56+00:00,_pamela_davis,"Jupiter, FL",Twitter Web App
"@WhiteHouse ""Get the vaccine or feel the wrath of Delta"". From the cover version of the Beatles song Helter Skelter… https://t.co/ZGQ5R1CCgF",2021-11-22 01:45:04+00:00,_pamela_davis,"Jupiter, FL",Twitter Web App
"RT @PGCHealth: NOV 22
Free 5 &amp; up #COVID19 vax clinics at @pgcps schools:

Bowie HS, #Bowie
4pm - 8pm

Flowers HS, #Springdale
5pm  - 8pm…",2021-11-22 01:45:21+00:00,VoteAbigail,"Bowie, MD",Twitter for Android
"@ColeyT ""Get the vaccine or feel the wrath of Delta"". From the cover version of the Beatles song Helter Skelter,… https://t.co/Vb9vdsRjiX",2021-11-22 01:45:35+00:00,_pamela_davis,"Jupiter, FL",Twitter Web App
"So many 2-shot vaccines that we have only last 6 months. /s

#COVID19 #Covid #Pfizer #Moderna #The FDA… https://t.co/iR9lFzWYGD",2021-11-22 01:46:33+00:00,truth_campaign,,Twitter for iPhone
"@duty2warn ""Get the vaccine or feel the wrath of Delta"". From the cover version of the Beatles song Helter Skelter,… https://t.co/GkXDUdt5zv",2021-11-22 01:46:35+00:00,_pamela_davis,"Jupiter, FL",Twitter Web App
"@Charlie85915085 ""Get the vaccine or feel the wrath of Delta"". From the cover version of the Beatles song Helter Sk… https://t.co/DpoiKEKl7T",2021-11-22 01:46:43+00:00,_pamela_davis,"Jupiter, FL",Twitter Web App
"@caludio ""Get the vaccine or feel the wrath of Delta"". From the cover version of the Beatles song Helter Skelter,… https://t.co/BduVDb81PD",2021-11-22 01:46:56+00:00,_pamela_davis,"Jupiter, FL",Twitter Web App
"@ABCPolitics @guen_tai @MarthaRaddatz ""Get the vaccine or feel the wrath of Delta"". From the cover version of the B… https://t.co/JsMcm3oqUC",2021-11-22 01:47:11+00:00,_pamela_davis,"Jupiter, FL",Twitter Web App
"@Laurie_Garrett ""Get the vaccine or feel the wrath of Delta"". From the cover version of the Beatles song Helter Ske… https://t.co/Ek10LOnOmr",2021-11-22 01:47:28+00:00,_pamela_davis,"Jupiter, FL",Twitter Web App
"RT @alumilynn: #AnotherCoincidence
#Covid_19 #COVID19 
#CovidVaccine
https://t.co/jHRxphndCR",2021-11-22 01:47:37+00:00,Charles93402250,Texas,Twitter Web App
"RT @ModeLydian: When a stranger injects an unknown substance everyone panics, but when the government does it, they accept it without compl…",2021-11-22 01:47:40+00:00,Luvjbms,,Twitter Web App
"@leslibless ""Get the vaccine or feel the wrath of Delta"". From the cover version of the Beatles song Helter Skelter… https://t.co/qNoTx81jyg",2021-11-22 01:47:45+00:00,_pamela_davis,"Jupiter, FL",Twitter Web App
"@WhiteHouse ""Get the vaccine or feel the wrath of Delta"". From the cover version of the Beatles song Helter Skelter… https://t.co/5yvZB57tpY",2021-11-22 01:47:55+00:00,_pamela_davis,"Jupiter, FL",Twitter Web App
RT @LarryBurkCEHP: #COVID19 #CovidVaccine #ivermectin #HydroxyChloroquine  https://t.co/Q3EKhUfHP4,2021-11-22 01:47:56+00:00,Dee05421392,,Twitter for iPhone
"@BloombergUK ""Get the vaccine or feel the wrath of Delta"". From the cover version of the Beatles song Helter Skelte… https://t.co/Sh4tQ2qPTN",2021-11-22 01:48:10+00:00,_pamela_davis,"Jupiter, FL",Twitter Web App
"@BLNewsMedia ""Get the vaccine or feel the wrath of Delta"". From the cover version of the Beatles song Helter Skelte… https://t.co/gYKIJrLU4s",2021-11-22 01:48:29+00:00,_pamela_davis,"Jupiter, FL",Twitter Web App
"""Get the vaccine or feel the wrath of Delta"". From the cover version of the Beatles song Helter Skelter,… https://t.co/68kOCgCVFN",2021-11-22 01:48:47+00:00,_pamela_davis,"Jupiter, FL",Twitter Web App
"US government co-owns the #vaccine under Obama?

#CovidVaccine

https://t.co/mYWHvTzcq8",2021-11-22 01:51:30+00:00,JohnGililland,,Twitter for Android
#COVID19 #CovidVaccine,2021-11-22 01:51:31+00:00,inoviolt,,Twitter for iPad
Hey @CNN @DanaBashCNN #DoBetter #CovidVaccine,2021-11-22 01:51:52+00:00,alisonbuckley,montana,Twitter Web App
"RT @DrEricDing: 6) Humor sometimes works better—

Hilarious explainer how the mRNA #CovidVaccine works.

📌NOTA BENE—The mRNA disintegrating…",2021-11-22 01:52:14+00:00,Lx_Spock,"Johannesburg, South Africa",Twitter for Android
@DanRather Just scheduled my #COVIDBooster (or 3rd #CovidVaccine in the series). Happy to be able to better protect… https://t.co/bl7FVFLsF4,2021-11-22 01:53:30+00:00,hedden_erika,,Twitter for Android
"RT @nilikm: Good morning from primary care. Sent an email to @OttawaHealth to ask that we receive #CovidVaccine in office by Friday, also,…",2021-11-22 01:55:38+00:00,MEEKSVS,"Toronto, Ontario",Twitter for iPhone
"RT @DrJohnB2: A 17-year old boy
- 1 day after the #CovidVaccine (Pfizer-BioNTech): severe stabbing chest pain &amp; fever 
⇒ Myocarditis
https:…",2021-11-22 01:57:02+00:00,Tribeca43349365,,Twitter Web App
RT @AntonyRobart: Whatever one’s perspective is- an insightful thread to read straight from the recommendations from our country’s vaccine…,2021-11-22 01:58:51+00:00,j31coffey,,Twitter for iPhone
Ask #GreysonFollmer why his heart is damaged nobody warned him about potential adverse #heart #damage #myocarditis… https://t.co/i8Z2THUw4k,2021-11-22 01:59:07+00:00,CherieLarsson,"Dallas, TX",Twitter for iPhone
"Third Australian Journalist Hospitalized With Pericarditis After Pfizer COVID-19 Shot

The COVID World is reporting… https://t.co/qIOdgqUgAd",2021-11-22 01:59:23+00:00,NEWZWARZ,Australia,Twitter Web App
Lucky draw among strategies planned to improve #Covidvaccine coverage https://t.co/of0wJypabF,2021-11-22 02:00:01+00:00,thetribunechd,Chandigarh,TweetDeck
"45+ #RURAL #Bengaluru #CovidVaccine Availability for 22/11 at 07:30AM
FREE Slots 0
PAID Slots 0",2021-11-22 02:00:04+00:00,vaxblr,"Bengaluru, India",VaxBlr
"45+ #URBAN #Bengaluru #CovidVaccine Availability for 22/11 at 07:30AM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose1:… https://t.co/b1HAeADkPr",2021-11-22 02:00:14+00:00,vaxblr,"Bengaluru, India",VaxBlr
"45+ #BBMP #Bengaluru #CovidVaccine Availability for 22/11 at 07:30AM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose1:2… https://t.co/t6B6L9k4st",2021-11-22 02:00:25+00:00,vaxblr,"Bengaluru, India",VaxBlr
"The EudraVigilance database reports that through October 19, 2021 there are 29,934 deaths and 2,804,900 injuries re… https://t.co/BmD2X4FCse",2021-11-22 02:00:48+00:00,NEWZWARZ,Australia,Twitter Web App
"This is so wholesome! Some positivity for your timeline that isn't #CovidVaccine related.
 My high-school French, S… https://t.co/v4gO0baDOU",2021-11-22 02:02:12+00:00,KrishanaSankar,Canada,Twitter for Android
@leslibless Check out India -- There is no Covid. Ivermectin. We now KNOW #CovidVaccine is a hoax. #Fauci needs to… https://t.co/SeWloluLE8,2021-11-22 02:04:55+00:00,JohnstonFredJ,"Marion, IA",Twitter Web App
RT @GovCanHealth: (9/9) Parents and caregivers need to be supported in making a decision about vaccination for their children. Learn more a…,2021-11-22 02:06:15+00:00,BlueRaveFinn,"Ontario, Canada",Twitter for Android
"RT @alumilynn: #AnotherCoincidence
#Covid_19 #COVID19 
#CovidVaccine
https://t.co/jHRxphndCR",2021-11-22 02:06:58+00:00,GodWorthFItin4,Pre-Civil War II USA,Twitter for Android
"RT @swlauden: I got my BOOSTER 💉  yesterday. Here's something I wrote way back in April when I got my first dose at Dodger Stadium. 
https:…",2021-11-22 02:07:03+00:00,swlauden,"Los Angeles, CA",Twitter for iPhone
"RT @KrishanaSankar: This is so wholesome! Some positivity for your timeline that isn't #CovidVaccine related.
 My high-school French, Spani…",2021-11-22 02:08:43+00:00,LFitzgeorge,,Twitter for iPhone
RT @ModeLydian: #CovidVaccine #COVIDVaccination #COVIDVaccineKids #COVIDVaccineMandate #vaccine #vaccines #VaccineDeath #myocarditis #Peric…,2021-11-22 02:10:44+00:00,PotatohSweet,water's edge ,Twitter Web App
"My friends and I have tickets to go see @badreligion and @Alkaline_Trio this #Thanksgiving weekend.

I have had… https://t.co/JuyEa5wXDr",2021-11-22 02:11:44+00:00,TheVery,,Twitter for iPhone
"Vaccinated Are Up to Nine Times (9X) More Likely to be Hospitalized than Unvaccinated
In an area where less than 50… https://t.co/dzI1DhA7Kv",2021-11-22 02:12:40+00:00,NEWZWARZ,Australia,Twitter Web App
"Got mine scheduled!

#CovidVaccine #Booster #COVID19 #StaySafe",2021-11-22 02:12:46+00:00,LeesilM,,Twitter Web App
RT @nilikm: One more time for @fordnation and those at the back: OUR PATIENTS WANT THEIR KIDS TO GET #CovidVaccine FROM THEIR PRIMARY CARE…,2021-11-22 02:14:11+00:00,jclmckay,Toronto,Twitter for iPhone
"Question for anyone who's gotten a booster shot of the vaccine.

Did y'all have any symptoms afterward? Like fever… https://t.co/ZqhCHusOGb",2021-11-22 02:15:49+00:00,eminemzminnie,"Michigan, USA",Twitter Web App
RT @Mom_interrupted: I am reposting an article that I wrote for @EricaEhm and @DrCChambers on needle fear. Thank you @DrMcMurtry for your t…,2021-11-22 02:16:34+00:00,emathieuStar,,Twitter for iPhone
"RT @SAHealth: Mobile COVID-19 vaccination clinics are available across South Australia.

You can have your first or second dose at a mobile…",2021-11-22 02:16:41+00:00,ZoeBettisonMP,"Salisbury, Adelaide",Twitter for iPhone
Thank you @AnitaOakville who I suspect put all this in place. So happy that Canadian children can now get the… https://t.co/HPrfAQkV0V,2021-11-22 02:16:45+00:00,CherylFull,Toronto,Twitter for iPhone
"https://t.co/3hlVOjdHeK

How many must be destroyed before you reconsider your trained ""safe and effective"" mindset… https://t.co/ejnziyAgDM",2021-11-22 02:16:53+00:00,Horus1618,Australia,Twitter Web App
New post: How Non-Profit Organisations are Helping Transgender https://t.co/Gg0E3r6HqL @bilalkhanjourno #Covid19 #CovidVaccine #India,2021-11-22 02:16:57+00:00,GaylaxyMagazine,Kolkata,gaylaxymagazine
"RT @DrJohnB2: A 17-year old boy
- 1 day after the #CovidVaccine (Pfizer-BioNTech): severe stabbing chest pain &amp; fever 
⇒ Myocarditis
https:…",2021-11-22 02:17:33+00:00,CherieLarsson,"Dallas, TX",Twitter for iPhone
I have never known pain like this when it comes to jags. Both my arms are absolutely agony 😭😭 #CovidVaccine… https://t.co/kICiNWy5WJ,2021-11-22 02:17:40+00:00,BornHeelAdam,"Carluke, Scotland",Twitter for Android
"RT @JimMaso02236687: WATCH: Europe Erupts Against #Lockdowns, Vax #Mandates with Protests in #Rome, #Vienna, #Netherlands 

https://t.co/X9…",2021-11-22 02:18:28+00:00,marialala14,California,Twitter for Android
RT @ActuaCEO: I have a child who is terrified of needles because of a prior awful experience. I don’t want to overlay more trauma on her bu…,2021-11-22 02:19:23+00:00,DrCChambers,"Halifax, Nova Scotia",Twitter for iPhone
"RT @NHSEngland: 'I am proud to say I am vaccinated.'
 
15-year-olds Luana and Melissa had their COVID-19 vaccine. The vaccine is the best w…",2021-11-22 02:20:05+00:00,DiabetesAsiaOrg,"Noida, India",Twitter for Android
"RT @RossDyerTV: What number is an acceptable number for 5-11 year olds or 12-17 year olds?
#COVID19 #CovidVaccine #VAERS 
https://t.co/YlDC…",2021-11-22 02:20:15+00:00,EODMadman,,Twitter for iPhone
#pregnancy #CovidVaccine https://t.co/f9QIV59uuK,2021-11-22 02:20:22+00:00,polly_galway,"Galway, Ireland",Twitter for Android
#myocarditis is real and harmful #vaccinated,2021-11-22 02:20:41+00:00,CherieLarsson,"Dallas, TX",Twitter for iPhone
RT @nilikm: One more time for @fordnation and those at the back: OUR PATIENTS WANT THEIR KIDS TO GET #CovidVaccine FROM THEIR PRIMARY CARE…,2021-11-22 02:21:30+00:00,TorontoDDG,Toronto,Twitter for iPhone
"RT @DrJohnB2: A 17-year-old boy
- Starting 1 day after the 2nd dose of the #CovidVaccine (Pfizer-BioNTech): progressively worsening subster…",2021-11-22 02:22:43+00:00,CherieLarsson,"Dallas, TX",Twitter for iPhone
Just received my 3rd covid vaccination 🤍 #CovidVaccine,2021-11-22 02:23:30+00:00,YanLeale,"Iloilo City, Western Visayas",Twitter for iPhone
RT @LawrenceSellin: People appear to die at rates 20 percent or more above normal for weeks after receiving their second Covid vaccine dose…,2021-11-22 02:23:35+00:00,realMaryFanning,United States of America,Twitter Web App
"@drsimonegold @5mutmeg #CovidVaccine then could be the reason?

“…waning  immunity from vaccines may be factors. Pe… https://t.co/v25CBzzl7H",2021-11-22 02:23:37+00:00,777denny_,Northern California #NewCalifornia,Twitter for iPhone
I’m so grateful for the people standing strong on the vaccine restrictions in Europe. Against tyranny Against the o… https://t.co/ipUoR2fee4,2021-11-22 02:24:08+00:00,MarcusB41039520,,Twitter for iPhone
RT @LawrenceSellin: People appear to die at rates 20 percent or more above normal for weeks after receiving their second Covid vaccine dose…,2021-11-22 02:24:39+00:00,TheRoyalePain,,Twitter Web App
I’m so grateful for the people standing strong on the vaccine restrictions in Europe. Against tyranny Against the o… https://t.co/f0DT99291O,2021-11-22 02:25:42+00:00,Marcusbesq,,Twitter for iPhone
My name ROMEO ANGEL AND IM Almost 3 months on T #testosterone #CovidVaccine #trangender #tranaman #tran🏳️‍⚧️… https://t.co/FOQERd6QE9,2021-11-22 02:26:30+00:00,kyng_charmz,"New York, NY",Twitter for iPhone
"RT @DrJohnB2: A 19-year-old man
- 1 day after getting the 2nd dose of the #Covidvaccine (Pfizer-BioNTech): influenza-like illness with head…",2021-11-22 02:26:39+00:00,CherieLarsson,"Dallas, TX",Twitter for iPhone
@sathyaavel I’m so grateful for the people standing strong on the vaccine restrictions in Europe. Against tyranny A… https://t.co/qahkC48Q9v,2021-11-22 02:26:48+00:00,Marcusbesq,,Twitter for iPhone
RT @nilikm: One more time for @fordnation and those at the back: OUR PATIENTS WANT THEIR KIDS TO GET #CovidVaccine FROM THEIR PRIMARY CARE…,2021-11-22 02:27:19+00:00,58Buglady,,Twitter for iPhone
RT @LawrenceSellin: People appear to die at rates 20 percent or more above normal for weeks after receiving their second Covid vaccine dose…,2021-11-22 02:27:57+00:00,marymauldin,,Twitter for iPhone
@VicGovDH https://t.co/Auajsjs1Lo,2021-11-22 02:28:42+00:00,x28888x,Down Under,Twitter for Android
RT @nilikm: One more time for @fordnation and those at the back: OUR PATIENTS WANT THEIR KIDS TO GET #CovidVaccine FROM THEIR PRIMARY CARE…,2021-11-22 02:29:19+00:00,LGraffi,"Niagara Falls, ON",Twitter for iPad
"18-44 #RURAL #Bengaluru #CovidVaccine Availability for 22/11 at 08:00AM
FREE Slots 
#COVISHIELD - Dose1:49, Dose2:1… https://t.co/be7QST8LFv",2021-11-22 02:30:03+00:00,vaxblr,"Bengaluru, India",VaxBlr
