,sentiment,city,country,region,Unnamed: 0
4776,neutral,Riyadh,Saudi Arabia,Gulf,4776.0
4777,negative,Riyadh,Saudi Arabia,Gulf,4777.0
4778,negative,Riyadh,Saudi Arabia,Gulf,4778.0
4779,neutral,Riyadh,Saudi Arabia,Gulf,4779.0
4780,negative,Riyadh,Saudi Arabia,Gulf,4780.0
4781,negative,Riyadh,Saudi Arabia,Gulf,4781.0
4782,negative,Riyadh,Saudi Arabia,Gulf,4782.0
4783,negative,Riyadh,Saudi Arabia,Gulf,4783.0
4784,neutral,Riyadh,Saudi Arabia,Gulf,4784.0
4785,neutral,Jeddha,Saudi Arabia,Levant,4785.0
4786,negative,Riyadh,Saudi Arabia,Gulf,4786.0
4787,negative,Riyadh,Saudi Arabia,Gulf,4787.0
4788,negative,Riyadh,Saudi Arabia,Gulf,4788.0
4789,negative,Riyadh,Saudi Arabia,Gulf,4789.0
4790,negative,Riyadh,Saudi Arabia,Gulf,4790.0
4791,negative,Jeddha,Saudi Arabia,Gulf,4791.0
4792,neutral,Riyadh,Saudi Arabia,Gulf,4792.0
4793,neutral,Riyadh,Saudi Arabia,Gulf,4793.0
4794,negative,Riyadh,Saudi Arabia,Gulf,4794.0
4795,neutral,Jeddha,Saudi Arabia,Gulf,4795.0
4796,positive,Riyadh,Saudi Arabia,Gulf,4796.0
4797,neutral,Riyadh,Saudi Arabia,Gulf,4797.0
4798,negative,Riyadh,Saudi Arabia,Gulf,4798.0
4799,neutral,Riyadh,Saudi Arabia,Gulf,4799.0
4800,neutral,Riyadh,Saudi Arabia,Gulf,4800.0
4801,negative,Riyadh,Saudi Arabia,Gulf,4801.0
4802,neutral,Salt,Saudi Arabia,Gulf,4802.0
4803,positive,Riyadh,Saudi Arabia,Gulf,4803.0
4804,negative,Riyadh,Saudi Arabia,Gulf,4804.0
4805,neutral,Riyadh,Saudi Arabia,Gulf,4805.0
4806,negative,Riyadh,Saudi Arabia,Gulf,4806.0
4807,negative,Riyadh,Saudi Arabia,Gulf,4807.0
4808,neutral,Salt,Saudi Arabia,Gulf,4808.0
4809,neutral,Jeddha,Saudi Arabia,Gulf,4809.0
4810,neutral,Riyadh,Saudi Arabia,Gulf,4810.0
4811,positive,Salt,Jordan,Levant,4811.0
4812,negative,Riyadh,Saudi Arabia,Gulf,4812.0
4813,neutral,Jeddha,Saudi Arabia,Gulf,4813.0
4814,neutral,Riyadh,Saudi Arabia,Gulf,4814.0
4815,positive,Jeddha,Saudi Arabia,Gulf,4815.0
4816,neutral,Riyadh,Saudi Arabia,Gulf,4816.0
4817,neutral,Riyadh,Saudi Arabia,Gulf,4817.0
4818,negative,Riyadh,Saudi Arabia,Gulf,4818.0
4819,neutral,Salt,Saudi Arabia,Gulf,4819.0
4820,neutral,Riyadh,Saudi Arabia,Gulf,4820.0
4821,negative,Riyadh,Saudi Arabia,Gulf,4821.0
4822,neutral,Riyadh,Saudi Arabia,Gulf,4822.0
4823,negative,Riyadh,Saudi Arabia,Gulf,4823.0
4824,negative,Riyadh,Saudi Arabia,Gulf,4824.0
4825,positive,Riyadh,Saudi Arabia,Gulf,4825.0
4826,negative,Riyadh,Saudi Arabia,Gulf,4826.0
4827,negative,Riyadh,Saudi Arabia,Gulf,4827.0
4828,negative,Riyadh,Saudi Arabia,Gulf,4828.0
4829,negative,Riyadh,Saudi Arabia,Gulf,4829.0
4830,negative,Riyadh,Saudi Arabia,Gulf,4830.0
4831,neutral,Salt,Jordan,Levant,4831.0
4832,neutral,Riyadh,Saudi Arabia,Gulf,4832.0
4833,negative,Salt,Jordan,Levant,4833.0
4834,neutral,Riyadh,Saudi Arabia,Gulf,4834.0
4835,negative,Jeddha,Saudi Arabia,Gulf,4835.0
4836,negative,Riyadh,Saudi Arabia,Gulf,4836.0
4837,neutral,Riyadh,Saudi Arabia,Gulf,4837.0
4838,negative,Salt,Jordan,Levant,4838.0
4839,negative,Riyadh,Saudi Arabia,Gulf,4839.0
4840,negative,Riyadh,Saudi Arabia,Gulf,4840.0
4841,neutral,Riyadh,Saudi Arabia,Gulf,4841.0
4842,neutral,Riyadh,Saudi Arabia,Gulf,4842.0
4843,neutral,Riyadh,Saudi Arabia,Gulf,4843.0
4844,positive,Riyadh,Saudi Arabia,Gulf,4844.0
4845,negative,Salt,Saudi Arabia,Gulf,4845.0
4846,neutral,Riyadh,Saudi Arabia,Gulf,4846.0
4847,negative,Riyadh,Saudi Arabia,Gulf,4847.0
4848,negative,Riyadh,Saudi Arabia,Gulf,4848.0
4849,negative,Jeddha,Saudi Arabia,Levant,4849.0
4850,negative,Riyadh,Saudi Arabia,Gulf,4850.0
4851,neutral,Riyadh,Saudi Arabia,Gulf,4851.0
4852,negative,Riyadh,Saudi Arabia,Gulf,4852.0
4853,neutral,Riyadh,Saudi Arabia,Gulf,4853.0
4854,negative,Riyadh,Saudi Arabia,Gulf,4854.0
4855,neutral,Riyadh,Saudi Arabia,Gulf,4855.0
4856,negative,Riyadh,Saudi Arabia,Gulf,4856.0
4857,neutral,Riyadh,Saudi Arabia,Gulf,4857.0
4858,negative,Riyadh,Saudi Arabia,Gulf,4858.0
4859,positive,Riyadh,Saudi Arabia,Gulf,4859.0
4860,neutral,Riyadh,Saudi Arabia,Gulf,4860.0
4861,negative,Riyadh,Saudi Arabia,Gulf,4861.0
4862,neutral,Riyadh,Saudi Arabia,Gulf,4862.0
4863,neutral,Riyadh,Saudi Arabia,Gulf,4863.0
4864,negative,Salt,Jordan,Levant,4864.0
4865,neutral,Riyadh,Saudi Arabia,Gulf,4865.0
4866,negative,Riyadh,Saudi Arabia,Gulf,4866.0
4867,negative,Salt,Jordan,Levant,4867.0
4868,negative,Riyadh,Saudi Arabia,Gulf,4868.0
4869,neutral,Salt,Jordan,Levant,4869.0
4870,neutral,Riyadh,Saudi Arabia,Gulf,4870.0
4871,neutral,Riyadh,Saudi Arabia,Gulf,4871.0
4872,negative,Riyadh,Saudi Arabia,Gulf,4872.0
4873,negative,Jeddha,Saudi Arabia,Gulf,4873.0
4874,negative,Riyadh,Saudi Arabia,Gulf,4874.0
4875,neutral,Riyadh,Saudi Arabia,Gulf,4875.0
4876,negative,Riyadh,Saudi Arabia,Gulf,4876.0
4877,neutral,Riyadh,Saudi Arabia,Gulf,4877.0
4878,neutral,Jeddha,Saudi Arabia,Gulf,4878.0
4879,neutral,Riyadh,Saudi Arabia,Gulf,4879.0
4880,neutral,Riyadh,Saudi Arabia,Gulf,4880.0
4881,negative,Riyadh,Saudi Arabia,Gulf,4881.0
4882,negative,Riyadh,Saudi Arabia,Gulf,4882.0
4883,negative,Aleppo,Syria,Levant,4883.0
4884,neutral,Riyadh,Saudi Arabia,Gulf,4884.0
4885,neutral,Riyadh,Saudi Arabia,Gulf,4885.0
4886,neutral,Riyadh,Saudi Arabia,Gulf,4886.0
4887,negative,Riyadh,Saudi Arabia,Gulf,4887.0
4888,negative,Salt,Saudi Arabia,Gulf,4888.0
4889,neutral,Riyadh,Saudi Arabia,Gulf,4889.0
4890,neutral,Riyadh,Saudi Arabia,Gulf,4890.0
4891,neutral,Riyadh,Saudi Arabia,Gulf,4891.0
4892,neutral,Salt,Jordan,Levant,4892.0
4893,negative,Riyadh,Saudi Arabia,Gulf,4893.0
4894,negative,Riyadh,Saudi Arabia,Gulf,4894.0
4895,neutral,Riyadh,Saudi Arabia,Gulf,4895.0
4896,negative,Riyadh,Saudi Arabia,Gulf,4896.0
4897,neutral,Rabat,Morocco,Maghreb,4897.0
4898,negative,Riyadh,Saudi Arabia,Gulf,4898.0
4899,neutral,Riyadh,Saudi Arabia,Gulf,4899.0
4900,neutral,Riyadh,Saudi Arabia,Gulf,4900.0
4901,neutral,Riyadh,Saudi Arabia,Gulf,4901.0
4902,negative,Riyadh,Saudi Arabia,Gulf,4902.0
4903,positive,Jeddha,Saudi Arabia,Levant,4903.0
4904,negative,Salt,Jordan,Levant,4904.0
4905,neutral,Riyadh,Saudi Arabia,Gulf,4905.0
4906,negative,Salt,Jordan,Levant,4906.0
4907,neutral,Amman,Syria,Levant,4907.0
4908,neutral,Amman,Syria,Levant,4908.0
4909,negative,Riyadh,Saudi Arabia,Gulf,4909.0
4910,positive,Khartoum,Sudan,Nile Basin,4910.0
4911,neutral,Jeddha,Saudi Arabia,Gulf,4911.0
4912,neutral,Salt,Jordan,Levant,4912.0
4913,positive,Riyadh,Saudi Arabia,Gulf,4913.0
4914,neutral,Riyadh,Saudi Arabia,Gulf,4914.0
4915,neutral,Riyadh,Saudi Arabia,Gulf,4915.0
4916,neutral,Salt,Jordan,Levant,4916.0
4917,neutral,Riyadh,Saudi Arabia,Gulf,4917.0
4918,negative,Riyadh,Saudi Arabia,Gulf,4918.0
4919,neutral,Riyadh,Saudi Arabia,Gulf,4919.0
4920,negative,Riyadh,Saudi Arabia,Gulf,4920.0
4921,neutral,Riyadh,Saudi Arabia,Gulf,4921.0
4922,negative,Riyadh,Saudi Arabia,Gulf,4922.0
4923,negative,Salt,Jordan,Levant,4923.0
4924,neutral,Riyadh,Saudi Arabia,Gulf,4924.0
4925,neutral,Riyadh,Saudi Arabia,Gulf,4925.0
4926,negative,Riyadh,Saudi Arabia,Gulf,4926.0
4927,negative,Riyadh,Saudi Arabia,Gulf,4927.0
4928,negative,Riyadh,Saudi Arabia,Gulf,4928.0
4929,neutral,Riyadh,Saudi Arabia,Gulf,4929.0
4930,negative,Riyadh,Saudi Arabia,Gulf,4930.0
4931,neutral,Riyadh,Saudi Arabia,Gulf,4931.0
4932,neutral,Salt,Jordan,Levant,4932.0
4933,neutral,Jeddha,Saudi Arabia,Gulf,4933.0
4934,neutral,Riyadh,Saudi Arabia,Gulf,4934.0
4935,negative,Salt,Jordan,Levant,4935.0
4936,neutral,Jeddha,Saudi Arabia,Levant,4936.0
4937,negative,Riyadh,Saudi Arabia,Gulf,4937.0
4938,negative,Riyadh,Saudi Arabia,Gulf,4938.0
4939,negative,Riyadh,Saudi Arabia,Gulf,4939.0
4940,positive,Jeddha,Saudi Arabia,Gulf,4940.0
4941,neutral,Riyadh,Saudi Arabia,Gulf,4941.0
4942,negative,Salt,Jordan,Levant,4942.0
4943,neutral,Jeddha,Saudi Arabia,Gulf,4943.0
4944,negative,Riyadh,Saudi Arabia,Gulf,4944.0
4945,neutral,Riyadh,Saudi Arabia,Gulf,4945.0
4946,negative,Riyadh,Saudi Arabia,Gulf,4946.0
4947,neutral,Riyadh,Saudi Arabia,Gulf,4947.0
4948,negative,Jeddha,Saudi Arabia,Gulf,4948.0
4949,neutral,Riyadh,Saudi Arabia,Gulf,4949.0
4950,neutral,Riyadh,Saudi Arabia,Gulf,4950.0
4951,neutral,Riyadh,Saudi Arabia,Gulf,4951.0
4952,negative,Salt,Jordan,Levant,4952.0
4953,neutral,Riyadh,Saudi Arabia,Gulf,4953.0
4954,neutral,Riyadh,Saudi Arabia,Gulf,4954.0
4955,neutral,Riyadh,Saudi Arabia,Gulf,4955.0
4956,neutral,Riyadh,Saudi Arabia,Gulf,4956.0
4957,negative,Jeddha,Saudi Arabia,Gulf,4957.0
4958,neutral,Riyadh,Saudi Arabia,Gulf,4958.0
4959,neutral,Salt,Jordan,Levant,4959.0
4960,neutral,Riyadh,Saudi Arabia,Gulf,4960.0
4961,neutral,Riyadh,Saudi Arabia,Gulf,4961.0
4962,negative,Salt,Jordan,Levant,4962.0
4963,negative,Riyadh,Saudi Arabia,Gulf,4963.0
4964,positive,Riyadh,Saudi Arabia,Gulf,4964.0
4965,neutral,Riyadh,Saudi Arabia,Gulf,4965.0
4966,negative,Riyadh,Saudi Arabia,Gulf,4966.0
4967,negative,Riyadh,Saudi Arabia,Gulf,4967.0
4968,negative,Riyadh,Saudi Arabia,Gulf,4968.0
4969,negative,Riyadh,Saudi Arabia,Gulf,4969.0
4970,neutral,Riyadh,Saudi Arabia,Gulf,4970.0
4971,neutral,Salt,Jordan,Levant,4971.0
4972,neutral,Riyadh,Saudi Arabia,Gulf,4972.0
4973,neutral,Riyadh,Saudi Arabia,Gulf,4973.0
4974,negative,Riyadh,Saudi Arabia,Gulf,4974.0
4975,neutral,Riyadh,Saudi Arabia,Gulf,4975.0
4976,negative,Riyadh,Saudi Arabia,Gulf,4976.0
4977,neutral,Riyadh,Saudi Arabia,Gulf,4977.0
4978,negative,Amman,Syria,Levant,4978.0
4979,neutral,Jeddha,Saudi Arabia,Gulf,4979.0
4980,negative,Riyadh,Saudi Arabia,Gulf,4980.0
4981,neutral,Riyadh,Saudi Arabia,Gulf,4981.0
4982,neutral,Riyadh,Saudi Arabia,Gulf,4982.0
4983,neutral,Salt,Jordan,Levant,4983.0
4984,negative,Riyadh,Saudi Arabia,Gulf,4984.0
4985,neutral,Riyadh,Saudi Arabia,Gulf,4985.0
4986,neutral,Riyadh,Saudi Arabia,Gulf,4986.0
4987,negative,Riyadh,Saudi Arabia,Gulf,4987.0
4988,negative,Salt,Jordan,Levant,4988.0
4989,negative,Riyadh,Saudi Arabia,Gulf,4989.0
4990,neutral,Riyadh,Saudi Arabia,Gulf,4990.0
4991,negative,Jeddha,Saudi Arabia,Gulf,4991.0
4992,neutral,Riyadh,Saudi Arabia,Gulf,4992.0
4993,negative,Riyadh,Saudi Arabia,Gulf,4993.0
4994,neutral,Riyadh,Saudi Arabia,Gulf,4994.0
4995,negative,Rabat,Morocco,Maghreb,4995.0
4996,neutral,Riyadh,Saudi Arabia,Gulf,4996.0
4997,neutral,Riyadh,Saudi Arabia,Gulf,4997.0
4998,negative,Riyadh,Saudi Arabia,Gulf,4998.0
4999,neutral,Riyadh,Saudi Arabia,Gulf,4999.0
5000,negative,Riyadh,Saudi Arabia,Gulf,5000.0
5001,neutral,Riyadh,Saudi Arabia,Gulf,5001.0
5002,neutral,Riyadh,Saudi Arabia,Gulf,5002.0
5003,negative,Riyadh,Saudi Arabia,Gulf,5003.0
5004,neutral,Riyadh,Saudi Arabia,Gulf,5004.0
5005,neutral,Riyadh,Saudi Arabia,Gulf,5005.0
5006,neutral,Riyadh,Saudi Arabia,Gulf,5006.0
5007,negative,Riyadh,Saudi Arabia,Gulf,5007.0
5008,neutral,Riyadh,Saudi Arabia,Gulf,5008.0
5009,neutral,Jeddha,Saudi Arabia,Gulf,5009.0
5010,positive,Riyadh,Saudi Arabia,Gulf,5010.0
5011,negative,Jeddha,Saudi Arabia,Gulf,5011.0
5012,neutral,Riyadh,Saudi Arabia,Gulf,5012.0
5013,negative,Jeddha,Saudi Arabia,Gulf,5013.0
5014,neutral,Aleppo,Syria,Levant,5014.0
5015,neutral,Riyadh,Saudi Arabia,Gulf,5015.0
5016,neutral,Jeddha,Saudi Arabia,Gulf,5016.0
5017,neutral,Riyadh,Saudi Arabia,Gulf,5017.0
5018,neutral,Jeddha,Saudi Arabia,Gulf,5018.0
5019,negative,Amman,Syria,Levant,5019.0
5020,negative,Riyadh,Saudi Arabia,Gulf,5020.0
5021,negative,Jeddha,Saudi Arabia,Gulf,5021.0
5022,neutral,Riyadh,Saudi Arabia,Gulf,5022.0
5023,neutral,Riyadh,Saudi Arabia,Gulf,5023.0
5024,negative,Rabat,Morocco,Maghreb,5024.0
5025,negative,Riyadh,Saudi Arabia,Gulf,5025.0
5026,neutral,Salt,Jordan,Levant,5026.0
5027,negative,Jeddha,Saudi Arabia,Gulf,5027.0
5028,neutral,Salt,Jordan,Levant,5028.0
5029,neutral,Salt,Jordan,Levant,5029.0
5030,neutral,Riyadh,Saudi Arabia,Gulf,5030.0
5031,positive,Riyadh,Saudi Arabia,Gulf,5031.0
5032,negative,Salt,Jordan,Levant,5032.0
5033,neutral,Riyadh,Saudi Arabia,Gulf,5033.0
5034,neutral,Riyadh,Saudi Arabia,Gulf,5034.0
5035,neutral,Riyadh,Saudi Arabia,Gulf,5035.0
5036,negative,Riyadh,Saudi Arabia,Gulf,5036.0
5037,neutral,Riyadh,Saudi Arabia,Gulf,5037.0
5038,neutral,Riyadh,Saudi Arabia,Gulf,5038.0
5039,neutral,Riyadh,Saudi Arabia,Gulf,5039.0
5040,positive,Riyadh,Saudi Arabia,Gulf,5040.0
5041,neutral,Riyadh,Saudi Arabia,Gulf,5041.0
5042,negative,Salt,Jordan,Levant,5042.0
5043,negative,Riyadh,Saudi Arabia,Gulf,5043.0
5044,neutral,Riyadh,Saudi Arabia,Gulf,5044.0
5045,negative,Riyadh,Saudi Arabia,Gulf,5045.0
5046,positive,Riyadh,Saudi Arabia,Gulf,5046.0
5047,neutral,Salt,Jordan,Levant,5047.0
5048,negative,Salt,Jordan,Levant,5048.0
5049,neutral,Aleppo,Syria,Levant,5049.0
5050,negative,Rabat,Morocco,Maghreb,5050.0
5051,neutral,Riyadh,Saudi Arabia,Gulf,5051.0
5052,neutral,Riyadh,Saudi Arabia,Gulf,5052.0
5053,neutral,Salt,Saudi Arabia,Gulf,5053.0
5054,negative,Jeddha,Saudi Arabia,Gulf,5054.0
5055,neutral,Rabat,Morocco,Maghreb,5055.0
5056,negative,Rabat,Morocco,Maghreb,5056.0
5057,negative,Riyadh,Saudi Arabia,Gulf,5057.0
5058,neutral,Jeddha,Saudi Arabia,Gulf,5058.0
5059,neutral,Jeddha,Saudi Arabia,Levant,5059.0
5060,neutral,Riyadh,Saudi Arabia,Gulf,5060.0
5061,neutral,Riyadh,Saudi Arabia,Gulf,5061.0
5062,negative,Riyadh,Saudi Arabia,Gulf,5062.0
5063,neutral,Riyadh,Saudi Arabia,Gulf,5063.0
5064,negative,Riyadh,Saudi Arabia,Gulf,5064.0
5065,neutral,Salt,Jordan,Levant,5065.0
5066,neutral,Khartoum,Sudan,Nile Basin,5066.0
5067,negative,Riyadh,Saudi Arabia,Gulf,5067.0
5068,neutral,Riyadh,Saudi Arabia,Gulf,5068.0
5069,negative,Riyadh,Saudi Arabia,Gulf,5069.0
5070,negative,Aleppo,Syria,Levant,5070.0
5071,negative,Riyadh,Saudi Arabia,Gulf,5071.0
5072,neutral,Salt,Jordan,Levant,5072.0
5073,negative,Riyadh,Saudi Arabia,Gulf,5073.0
5074,negative,Riyadh,Saudi Arabia,Gulf,5074.0
5075,negative,Riyadh,Saudi Arabia,Gulf,5075.0
5076,neutral,Riyadh,Saudi Arabia,Gulf,5076.0
5077,positive,Riyadh,Saudi Arabia,Gulf,5077.0
5078,neutral,Jeddha,Saudi Arabia,Gulf,5078.0
5079,negative,Riyadh,Saudi Arabia,Gulf,5079.0
5080,neutral,Riyadh,Saudi Arabia,Gulf,5080.0
5081,negative,Jeddha,Saudi Arabia,Gulf,5081.0
5082,neutral,Riyadh,Saudi Arabia,Gulf,5082.0
5083,neutral,Jeddha,Saudi Arabia,Gulf,5083.0
5084,neutral,Riyadh,Saudi Arabia,Gulf,5084.0
5085,neutral,Riyadh,Saudi Arabia,Gulf,5085.0
5086,neutral,Salt,Jordan,Levant,5086.0
5087,positive,Riyadh,Saudi Arabia,Gulf,5087.0
5088,neutral,Aleppo,Syria,Levant,5088.0
5089,neutral,Salt,Jordan,Levant,5089.0
5090,neutral,Riyadh,Saudi Arabia,Gulf,5090.0
5091,negative,Riyadh,Saudi Arabia,Gulf,5091.0
5092,negative,Khartoum,Sudan,Nile Basin,5092.0
5093,negative,Jeddha,Saudi Arabia,Gulf,5093.0
5094,neutral,Riyadh,Saudi Arabia,Gulf,5094.0
5095,neutral,Riyadh,Saudi Arabia,Gulf,5095.0
5096,neutral,Riyadh,Saudi Arabia,Gulf,5096.0
5097,neutral,Jeddha,Saudi Arabia,Gulf,5097.0
5098,positive,Riyadh,Saudi Arabia,Gulf,5098.0
5099,neutral,Jeddha,Saudi Arabia,Gulf,5099.0
5100,neutral,Riyadh,Saudi Arabia,Gulf,5100.0
5101,positive,Riyadh,Saudi Arabia,Gulf,5101.0
5102,neutral,Riyadh,Saudi Arabia,Gulf,5102.0
5103,neutral,Riyadh,Saudi Arabia,Gulf,5103.0
5104,negative,Salt,Jordan,Levant,5104.0
5105,neutral,Riyadh,Saudi Arabia,Gulf,5105.0
5106,negative,Riyadh,Saudi Arabia,Gulf,5106.0
5107,neutral,Aleppo,Syria,Levant,5107.0
5108,negative,Jeddha,Saudi Arabia,Gulf,5108.0
5109,negative,Riyadh,Saudi Arabia,Gulf,5109.0
5110,negative,Riyadh,Saudi Arabia,Gulf,5110.0
5111,negative,Riyadh,Saudi Arabia,Gulf,5111.0
5112,neutral,Salt,Jordan,Levant,5112.0
5113,negative,Riyadh,Saudi Arabia,Gulf,5113.0
5114,negative,Khartoum,Sudan,Nile Basin,5114.0
5115,neutral,Jeddha,Saudi Arabia,Gulf,5115.0
5116,negative,Jeddha,Saudi Arabia,Gulf,5116.0
5117,negative,Riyadh,Saudi Arabia,Gulf,5117.0
5118,neutral,Salt,Jordan,Levant,5118.0
5119,positive,Riyadh,Saudi Arabia,Gulf,5119.0
5120,neutral,Riyadh,Saudi Arabia,Gulf,5120.0
5121,negative,Salt,Jordan,Levant,5121.0
5122,neutral,Riyadh,Saudi Arabia,Gulf,5122.0
5123,negative,Riyadh,Saudi Arabia,Gulf,5123.0
5124,neutral,Riyadh,Saudi Arabia,Gulf,5124.0
5125,neutral,Riyadh,Saudi Arabia,Gulf,5125.0
5126,neutral,Jeddha,Saudi Arabia,Gulf,5126.0
5127,neutral,Riyadh,Saudi Arabia,Gulf,5127.0
5128,neutral,Riyadh,Saudi Arabia,Gulf,5128.0
5129,negative,Riyadh,Saudi Arabia,Gulf,5129.0
5130,neutral,Riyadh,Saudi Arabia,Gulf,5130.0
5131,neutral,Riyadh,Saudi Arabia,Gulf,5131.0
5132,neutral,Riyadh,Saudi Arabia,Gulf,5132.0
5133,negative,Riyadh,Saudi Arabia,Gulf,5133.0
5134,neutral,Riyadh,Saudi Arabia,Gulf,5134.0
5135,positive,Riyadh,Saudi Arabia,Gulf,5135.0
5136,neutral,Salt,Jordan,Levant,5136.0
5137,negative,Riyadh,Saudi Arabia,Gulf,5137.0
5138,neutral,Jeddha,Saudi Arabia,Gulf,5138.0
5139,neutral,Jeddha,Saudi Arabia,Gulf,5139.0
5140,neutral,Aleppo,Syria,Levant,5140.0
5141,positive,Riyadh,Saudi Arabia,Gulf,5141.0
5142,neutral,Aleppo,Syria,Levant,5142.0
5143,neutral,Jeddha,Saudi Arabia,Gulf,5143.0
5144,negative,Salt,Jordan,Levant,5144.0
5145,neutral,Riyadh,Saudi Arabia,Gulf,5145.0
5146,negative,Salt,Jordan,Levant,5146.0
5147,positive,Riyadh,Saudi Arabia,Gulf,5147.0
5148,neutral,Riyadh,Saudi Arabia,Gulf,5148.0
5149,neutral,Jeddha,Saudi Arabia,Gulf,5149.0
5150,neutral,Riyadh,Saudi Arabia,Gulf,5150.0
5151,neutral,Aleppo,Syria,Levant,5151.0
5152,neutral,Aleppo,Syria,Levant,5152.0
5153,negative,Salt,Jordan,Levant,5153.0
5154,negative,Riyadh,Saudi Arabia,Gulf,5154.0
5155,neutral,Riyadh,Saudi Arabia,Gulf,5155.0
5156,neutral,Salt,Jordan,Levant,5156.0
5157,neutral,Riyadh,Saudi Arabia,Gulf,5157.0
5158,neutral,Aleppo,Syria,Levant,5158.0
5159,neutral,Riyadh,Saudi Arabia,Gulf,5159.0
5160,negative,Riyadh,Saudi Arabia,Gulf,5160.0
5161,neutral,Salt,Jordan,Levant,5161.0
5162,negative,Riyadh,Saudi Arabia,Gulf,5162.0
5163,neutral,Riyadh,Saudi Arabia,Gulf,5163.0
5164,negative,Riyadh,Saudi Arabia,Gulf,5164.0
5165,negative,Riyadh,Saudi Arabia,Gulf,5165.0
5166,neutral,Riyadh,Saudi Arabia,Gulf,5166.0
5167,negative,Riyadh,Saudi Arabia,Gulf,5167.0
5168,negative,Riyadh,Saudi Arabia,Gulf,5168.0
5169,negative,Riyadh,Saudi Arabia,Gulf,5169.0
5170,neutral,Riyadh,Saudi Arabia,Gulf,5170.0
5171,neutral,Riyadh,Saudi Arabia,Gulf,5171.0
5172,negative,Riyadh,Saudi Arabia,Gulf,5172.0
5173,neutral,Jeddha,Saudi Arabia,Gulf,5173.0
5174,negative,Riyadh,Saudi Arabia,Gulf,5174.0
5175,neutral,Riyadh,Saudi Arabia,Gulf,5175.0
5176,neutral,Aleppo,Syria,Levant,5176.0
5177,neutral,Riyadh,Saudi Arabia,Gulf,5177.0
5178,neutral,Salt,Jordan,Levant,5178.0
5179,neutral,Riyadh,Saudi Arabia,Gulf,5179.0
5180,neutral,Riyadh,Saudi Arabia,Gulf,5180.0
5181,neutral,Riyadh,Saudi Arabia,Gulf,5181.0
5182,neutral,Riyadh,Saudi Arabia,Gulf,5182.0
5183,neutral,Jeddha,Saudi Arabia,Gulf,5183.0
5184,neutral,Riyadh,Saudi Arabia,Gulf,5184.0
5185,neutral,Aleppo,Syria,Levant,5185.0
5186,neutral,Riyadh,Saudi Arabia,Gulf,5186.0
5187,neutral,Riyadh,Saudi Arabia,Gulf,5187.0
5188,negative,Riyadh,Saudi Arabia,Gulf,5188.0
5189,neutral,Jeddha,Saudi Arabia,Gulf,5189.0
5190,negative,Riyadh,Saudi Arabia,Gulf,5190.0
5191,negative,Riyadh,Saudi Arabia,Gulf,5191.0
5192,neutral,Salt,Jordan,Levant,5192.0
5193,neutral,Salt,Jordan,Levant,5193.0
5194,neutral,Riyadh,Saudi Arabia,Gulf,5194.0
5195,neutral,Riyadh,Saudi Arabia,Gulf,5195.0
5196,neutral,Jeddha,Saudi Arabia,Gulf,5196.0
5197,positive,Riyadh,Saudi Arabia,Gulf,5197.0
5198,negative,Riyadh,Saudi Arabia,Gulf,5198.0
5199,neutral,Aleppo,Syria,Levant,5199.0
5200,neutral,Rabat,Morocco,Maghreb,5200.0
5201,negative,Riyadh,Saudi Arabia,Gulf,5201.0
5202,neutral,Aleppo,Syria,Levant,5202.0
5203,negative,Riyadh,Saudi Arabia,Gulf,5203.0
5204,neutral,Jeddha,Saudi Arabia,Gulf,5204.0
5205,negative,Salt,Jordan,Levant,5205.0
5206,neutral,Aleppo,Syria,Levant,5206.0
5207,neutral,Aleppo,Syria,Levant,5207.0
5208,negative,Rabat,Morocco,Maghreb,5208.0
5209,neutral,Salt,Jordan,Levant,5209.0
5210,neutral,Jeddha,Saudi Arabia,Gulf,5210.0
5211,negative,Jeddha,Saudi Arabia,Levant,5211.0
5212,neutral,Riyadh,Saudi Arabia,Gulf,5212.0
5213,negative,Riyadh,Saudi Arabia,Gulf,5213.0
5214,neutral,Riyadh,Saudi Arabia,Gulf,5214.0
5215,negative,Jeddha,Saudi Arabia,Gulf,5215.0
5216,neutral,Jeddha,Saudi Arabia,Levant,5216.0
5217,neutral,Salt,Jordan,Levant,5217.0
5218,negative,Riyadh,Saudi Arabia,Gulf,5218.0
5219,neutral,Aleppo,Syria,Levant,5219.0
5220,neutral,Salt,Jordan,Levant,5220.0
5221,neutral,Aleppo,Syria,Levant,5221.0
5222,neutral,Riyadh,Saudi Arabia,Gulf,5222.0
5223,neutral,Riyadh,Saudi Arabia,Gulf,5223.0
5224,negative,Riyadh,Saudi Arabia,Gulf,5224.0
5225,neutral,Salt,Jordan,Levant,5225.0
5226,neutral,Aleppo,Syria,Levant,5226.0
5227,neutral,Aleppo,Syria,Levant,5227.0
5228,neutral,Riyadh,Saudi Arabia,Gulf,5228.0
5229,neutral,Riyadh,Saudi Arabia,Gulf,5229.0
5230,negative,Jeddha,Saudi Arabia,Gulf,5230.0
5231,negative,Jeddha,Saudi Arabia,Gulf,5231.0
5232,positive,Salt,Jordan,Levant,5232.0
5233,positive,Riyadh,Saudi Arabia,Gulf,5233.0
5234,negative,Riyadh,Saudi Arabia,Gulf,5234.0
5235,neutral,Riyadh,Saudi Arabia,Gulf,5235.0
5236,neutral,Aleppo,Syria,Levant,5236.0
